"u","area_q025","area_q50","area_q975","area_MAP","u_from","u_to","land_use_change","time"
"crops_to_rough",2.51811575235985,48.8664041042179,127.593243371959,34.8935309689919,"crops","rough","crops_to_rough",1984
"crops_to_urban",3.30386436503673,56.3425738754245,143.547431099138,52.1398233581938,"crops","urban","crops_to_urban",1984
"crops_to_woods",2.76836123919028,52.5046703972881,160.603473391334,31.1977895823487,"crops","woods","crops_to_woods",1984
"grass_to_crops",1153.22451578247,1282.8343033683,1427.48825786723,1359.37270381639,"grass","crops","grass_to_crops",1984
"grass_to_other",2.07253970848017,38.4281517883163,152.835283151352,74.8211443553126,"grass","other","grass_to_other",1984
"grass_to_rough",411.373167783665,521.05531741888,647.487349401876,584.075111767316,"grass","rough","grass_to_rough",1984
"grass_to_urban",8.52335511091107,93.3902828173847,203.206467232706,41.3361217894123,"grass","urban","grass_to_urban",1984
"grass_to_woods",4.79724326007128,90.4641138215298,218.818606713193,68.5170637233408,"grass","woods","grass_to_woods",1984
"other_to_crops",1.55041703309566,29.1677465158068,99.9867399812671,5.95317384295081,"other","crops","other_to_crops",1984
"other_to_grass",1.04629667598005,26.6346683073421,95.99454853073,62.6465460423036,"other","grass","other_to_grass",1984
"other_to_rough",0.916915701512061,24.6481436306492,81.4083600325555,4.14160191411289,"other","rough","other_to_rough",1984
"other_to_urban",0.766984994809348,22.4683757586548,96.399553969501,46.1932070157709,"other","urban","other_to_urban",1984
"other_to_woods",0.988766503751164,32.4332299791745,99.3828888552983,37.3839519002367,"other","woods","other_to_woods",1984
"rough_to_crops",8.46729794876025,112.944541069108,233.513286806514,121.497580095248,"rough","crops","rough_to_crops",1984
"rough_to_grass",306.476623849035,440.829813589185,579.484224113581,470.028009048071,"rough","grass","rough_to_grass",1984
"rough_to_other",1.12793578308504,38.4500622465261,121.406069810444,40.2347904868147,"rough","other","rough_to_other",1984
"rough_to_urban",4.39843489911956,77.7090772453537,173.040343929381,20.0944716783923,"rough","urban","rough_to_urban",1984
"rough_to_woods",66.6966869512622,190.480211977054,331.814691305463,240.971904259574,"rough","woods","rough_to_woods",1984
"urban_to_crops",2.13029396388077,32.3533639171966,90.9361192926454,13.6387978185181,"urban","crops","urban_to_crops",1984
"urban_to_grass",3.81724816491244,59.3066699913228,134.38294383071,13.859273003645,"urban","grass","urban_to_grass",1984
"urban_to_other",0.880784860585132,18.4974454703481,58.1393364945899,29.5139368288162,"urban","other","urban_to_other",1984
"urban_to_rough",1.66689139048301,35.1088158760093,110.948457214708,41.1941523632292,"urban","rough","urban_to_rough",1984
"urban_to_woods",0.861798049671967,32.5172581699123,104.76436483894,16.7833355235311,"urban","woods","urban_to_woods",1984
"woods_to_crops",0.478762502480952,17.6708021135033,84.5119929173251,0.291407771138847,"woods","crops","woods_to_crops",1984
"woods_to_grass",0.833470336977193,15.2997360441576,70.2653472387783,2.33964932233009,"woods","grass","woods_to_grass",1984
"woods_to_other",0.198687228574236,15.4844423509202,56.3262656109732,7.32040087595513,"woods","other","woods_to_other",1984
"woods_to_rough",0.982004424853014,17.9883692594297,60.4189887358314,21.8948224338111,"woods","rough","woods_to_rough",1984
"woods_to_urban",0.442405638403899,17.9035681781042,67.1733590373901,18.0778727451514,"woods","urban","woods_to_urban",1984
"crops_to_grass",826.886919816642,961.592667926531,1082.47208584696,964.399395996729,"crops","grass","crops_to_grass",1985
"crops_to_other",1.73903127539897,27.1205414839828,94.161936851602,35.2842780084687,"crops","other","crops_to_other",1985
"crops_to_rough",3.42455143972759,58.8217713641389,157.945106326264,85.5249742765545,"crops","rough","crops_to_rough",1985
"crops_to_urban",2.47528180838115,39.093358469736,158.070564046607,3.51345822427606,"crops","urban","crops_to_urban",1985
"crops_to_woods",5.84300164785115,53.0977084439378,145.887096606231,31.0910552042035,"crops","woods","crops_to_woods",1985
"grass_to_crops",1089.16043463032,1237.50121940015,1380.91781279786,1239.92856843336,"grass","crops","grass_to_crops",1985
"grass_to_other",2.46043515704277,46.319106700454,147.313989109017,39.1013389477488,"grass","other","grass_to_other",1985
"grass_to_rough",396.433129873774,523.474090756109,633.216310849987,558.005648670769,"grass","rough","grass_to_rough",1985
"grass_to_urban",22.3874736662313,112.351707525886,229.454665745543,203.969130197455,"grass","urban","grass_to_urban",1985
"grass_to_woods",7.87951491188551,105.23639574002,246.138229225432,61.3136366444147,"grass","woods","grass_to_woods",1985
"other_to_crops",0.983551417349197,31.6052060566134,87.8412152246192,8.31278760718892,"other","crops","other_to_crops",1985
"other_to_grass",0.611778069313779,26.6462104812881,99.271269838446,24.1106043502271,"other","grass","other_to_grass",1985
"other_to_rough",1.12294896768282,28.7384595825669,101.851860060177,38.332371278959,"other","rough","other_to_rough",1985
"other_to_urban",1.39253087952623,24.0128885165885,78.6680558173311,3.60665743492321,"other","urban","other_to_urban",1985
"other_to_woods",1.71500496540877,27.5535634184617,106.276931938929,15.3409466605868,"other","woods","other_to_woods",1985
"rough_to_crops",6.34175525247809,88.9014677116044,217.301758782412,90.6745457628167,"rough","crops","rough_to_crops",1985
"rough_to_grass",315.691165680123,437.276913915378,586.195262415308,523.97990912275,"rough","grass","rough_to_grass",1985
"rough_to_other",2.36397698551316,42.463354213763,126.585919248343,13.1414901095579,"rough","other","rough_to_other",1985
"rough_to_urban",5.29697874801597,63.517987980114,195.644196097343,33.0313513712803,"rough","urban","rough_to_urban",1985
"rough_to_woods",46.1764366161595,179.879454395345,294.012677231701,215.714278244137,"rough","woods","rough_to_woods",1985
"urban_to_crops",2.24671806161807,48.3576731045023,178.180477017543,45.0722479132773,"urban","crops","urban_to_crops",1985
"urban_to_grass",1.89326389731861,36.426437846205,122.168876311479,22.8853851153433,"urban","grass","urban_to_grass",1985
"urban_to_other",0.739864381470435,21.1560040427099,62.2211870756916,5.3588580335885,"urban","other","urban_to_other",1985
"urban_to_rough",1.7258651226093,35.7037537586866,101.620250233287,56.9638864299012,"urban","rough","urban_to_rough",1985
"urban_to_woods",1.11672218797056,27.5379695889768,95.5261607393022,31.4710848700946,"urban","woods","urban_to_woods",1985
"woods_to_crops",0.765899972965421,15.8471803164549,63.4027997947569,16.9749292015137,"woods","crops","woods_to_crops",1985
"woods_to_grass",0.81183820280204,17.5298434062718,65.1838940792555,12.514006291652,"woods","grass","woods_to_grass",1985
"woods_to_other",0.298985892663246,11.3002968794463,56.3385141992686,1.85146608780557,"woods","other","woods_to_other",1985
"woods_to_rough",0.391820956371975,13.2597493180599,55.0802148392212,4.93668175870113,"woods","rough","woods_to_rough",1985
"woods_to_urban",0.468361987159898,15.2422849864657,65.3692432671966,20.3838058138874,"woods","urban","woods_to_urban",1985
"crops_to_grass",819.769097351418,974.401936147106,1122.32412462091,1039.57441548706,"crops","grass","crops_to_grass",1986
"crops_to_other",0.931761309866188,27.1966174334135,85.5119728837794,16.0782632280546,"crops","other","crops_to_other",1986
"crops_to_rough",2.02776927616835,60.7836420960587,183.575786019942,31.0983373147342,"crops","rough","crops_to_rough",1986
"crops_to_urban",2.04167067528117,49.5064034166162,137.491577228665,44.1342562832011,"crops","urban","crops_to_urban",1986
"crops_to_woods",2.46619952179428,50.1955162323857,163.958798010886,1.69282038749014,"crops","woods","crops_to_woods",1986
"grass_to_crops",950.799337088549,1098.23035401249,1237.8019596812,1127.53952104915,"grass","crops","grass_to_crops",1986
"grass_to_other",3.04560197869199,39.3959099676901,128.336409665002,63.6034869809549,"grass","other","grass_to_other",1986
"grass_to_rough",318.138364781395,434.491245342792,562.632949488959,418.432848896997,"grass","rough","grass_to_rough",1986
"grass_to_urban",8.93774486967127,82.725382229075,217.782255652147,137.957037605073,"grass","urban","grass_to_urban",1986
"grass_to_woods",7.11976399437558,100.67582436504,240.910079367943,39.5720901033822,"grass","woods","grass_to_woods",1986
"other_to_crops",2.43842155160136,32.7166032154147,107.406343500486,23.4151958534225,"other","crops","other_to_crops",1986
"other_to_grass",0.944339856017722,31.2337468235922,84.093712601921,0.894401577661736,"other","grass","other_to_grass",1986
"other_to_rough",1.95577967171889,28.8103052351499,88.4739304233837,43.7595928278155,"other","rough","other_to_rough",1986
"other_to_urban",0.972493958037132,21.7481504389215,72.5016221053519,25.7212328550017,"other","urban","other_to_urban",1986
"other_to_woods",1.21506789617538,30.1242932971179,92.8926791916623,30.5365663710135,"other","woods","other_to_woods",1986
"rough_to_crops",6.36164428560108,70.7715452518419,190.615469586636,67.101227604514,"rough","crops","rough_to_crops",1986
"rough_to_grass",356.663102973335,500.813991777219,640.435778432324,466.662418807078,"rough","grass","rough_to_grass",1986
"rough_to_other",1.41964762297259,40.8552407019732,124.221556301868,10.0216802923768,"rough","other","rough_to_other",1986
"rough_to_urban",4.28052642902349,76.0726479115982,192.017238538674,17.0446812334635,"rough","urban","rough_to_urban",1986
"rough_to_woods",69.9700371998051,187.976959028696,300.6619637374,273.971875198341,"rough","woods","rough_to_woods",1986
"urban_to_crops",1.20852404003161,29.5899401294935,111.780894138786,24.5821016887421,"urban","crops","urban_to_crops",1986
"urban_to_grass",1.06887147756747,38.0944264809242,116.84989725387,60.8286659973574,"urban","grass","urban_to_grass",1986
"urban_to_other",0.635413341491992,24.4513534760206,83.1364655900107,14.2999883473621,"urban","other","urban_to_other",1986
"urban_to_rough",1.83725792098714,30.9986686233577,109.779320416687,33.7241436102296,"urban","rough","urban_to_rough",1986
"urban_to_woods",2.13159171541881,33.3867972806638,98.7072361740107,61.7815721605154,"urban","woods","urban_to_woods",1986
"woods_to_crops",0.223397843737651,15.7947672313663,68.5836640767801,1.52411128105571,"woods","crops","woods_to_crops",1986
"woods_to_grass",0.889499894098079,20.0538515708604,89.4347743114435,14.4987309457542,"woods","grass","woods_to_grass",1986
"woods_to_other",0.494331295331683,12.0860923887662,54.6808178273942,4.59770669204908,"woods","other","woods_to_other",1986
"woods_to_rough",0.797272051489644,17.4138461609101,69.0232857592754,25.3272190667329,"woods","rough","woods_to_rough",1986
"woods_to_urban",0.791058203566543,14.8904644221562,69.1112867911615,8.36385549260505,"woods","urban","woods_to_urban",1986
"crops_to_grass",726.74969551834,903.588542969533,1041.4072667398,921.108840823106,"crops","grass","crops_to_grass",1987
"crops_to_other",1.24540996144161,22.2699463471744,79.0665433564953,18.0142078227111,"crops","other","crops_to_other",1987
"crops_to_rough",5.35545446434698,93.979768592939,217.098300184943,20.934553672656,"crops","rough","crops_to_rough",1987
"crops_to_urban",2.12631476032862,33.3399256124785,127.35662665725,19.7924179592705,"crops","urban","crops_to_urban",1987
"crops_to_woods",4.18318739951303,65.131396488223,210.090886329768,94.8547558858863,"crops","woods","crops_to_woods",1987
"grass_to_crops",917.511662085796,1052.40599194126,1213.70716056897,1015.48626040539,"grass","crops","grass_to_crops",1987
"grass_to_other",0.851930209470389,24.9768001726439,103.572880826233,8.90700387171769,"grass","other","grass_to_other",1987
"grass_to_rough",187.800338818057,398.142378826843,518.411343703949,515.648487546268,"grass","rough","grass_to_rough",1987
"grass_to_urban",6.1879446991014,71.6802311373346,189.913340430629,129.300429040435,"grass","urban","grass_to_urban",1987
"grass_to_woods",8.55060988241104,99.8100954937467,233.318876825391,1.8200335987578,"grass","woods","grass_to_woods",1987
"other_to_crops",0.636132980111709,25.1335966427241,93.2455355440684,65.5505773947509,"other","crops","other_to_crops",1987
"other_to_grass",1.87561804702222,28.4008790038182,109.645559708078,8.87687604822712,"other","grass","other_to_grass",1987
"other_to_rough",1.26142410442891,21.5298514106372,91.8588597676394,4.32288024754896,"other","rough","other_to_rough",1987
"other_to_urban",1.71097094759245,29.199545887473,95.4516801506406,16.6907557667098,"other","urban","other_to_urban",1987
"other_to_woods",1.06008230963537,28.2339080537129,98.9403345664452,4.04776975814995,"other","woods","other_to_woods",1987
"rough_to_crops",2.94259265899203,89.1837014260571,206.487580783682,28.3882625773541,"rough","crops","rough_to_crops",1987
"rough_to_grass",341.324800873053,516.769549996726,669.831092531161,539.982400731152,"rough","grass","rough_to_grass",1987
"rough_to_other",2.05351466374371,40.4946820896804,115.197796741402,42.7076996937677,"rough","other","rough_to_other",1987
"rough_to_urban",3.04617751564293,62.0854982498002,219.093654342998,23.2885476342601,"rough","urban","rough_to_urban",1987
"rough_to_woods",36.4834229944943,151.933426667691,306.242083681148,206.367134661912,"rough","woods","rough_to_woods",1987
"urban_to_crops",1.80433351425215,30.3833082319622,97.9824330453509,9.25085529925815,"urban","crops","urban_to_crops",1987
"urban_to_grass",1.37140730500315,42.4564252693205,135.192246630895,23.3659296242287,"urban","grass","urban_to_grass",1987
"urban_to_other",0.911653021791351,24.7184239969474,80.7085646976265,8.76801483864208,"urban","other","urban_to_other",1987
"urban_to_rough",1.85767875176062,39.9658324881182,121.602299734873,15.4506622538233,"urban","rough","urban_to_rough",1987
"urban_to_woods",1.48145508219606,41.5958814380658,122.982907298072,52.581595680274,"urban","woods","urban_to_woods",1987
"woods_to_crops",0.729004303300516,19.5851432394593,79.9854877279144,19.3563164251728,"woods","crops","woods_to_crops",1987
"woods_to_grass",1.31276409197502,21.6571403655413,84.5561744598706,22.9249054285193,"woods","grass","woods_to_grass",1987
"woods_to_other",0.480186942572184,14.6740966652565,56.7639848923449,9.98688374986603,"woods","other","woods_to_other",1987
"woods_to_rough",0.631203219282608,20.1148367687127,69.4381659197929,3.59411027622474,"woods","rough","woods_to_rough",1987
"woods_to_urban",0.742213909836094,14.307125630025,60.1780448971304,26.7148541041323,"woods","urban","woods_to_urban",1987
"crops_to_grass",704.701621657361,839.324585149479,952.625773748195,870.72933432692,"crops","grass","crops_to_grass",1988
"crops_to_other",1.7824735853584,26.3015380573694,95.0817073638228,19.7271002415667,"crops","other","crops_to_other",1988
"crops_to_rough",3.18119169414058,64.4845829898005,165.930557921507,3.58538091967394,"crops","rough","crops_to_rough",1988
"crops_to_urban",5.01052954282821,66.486927805575,169.182340384862,65.5855981573269,"crops","urban","crops_to_urban",1988
"crops_to_woods",7.57857869944941,78.1787709100231,200.427978591991,103.436832960775,"crops","woods","crops_to_woods",1988
"grass_to_crops",839.692980518871,962.539493757483,1084.98568387766,958.001374275693,"grass","crops","grass_to_crops",1988
"grass_to_other",3.42970359750784,37.1259388310016,129.286381293921,53.6108354682227,"grass","other","grass_to_other",1988
"grass_to_rough",319.267075346092,425.50601239423,532.971429172282,410.147838806561,"grass","rough","grass_to_rough",1988
"grass_to_urban",8.00315771517483,84.1300734052503,192.661627414848,114.341384937815,"grass","urban","grass_to_urban",1988
"grass_to_woods",5.04670051058357,97.5552082803189,237.077530892348,72.9992232773868,"grass","woods","grass_to_woods",1988
"other_to_crops",1.10328099716203,25.5101648901351,87.1412184928298,19.0249315660157,"other","crops","other_to_crops",1988
"other_to_grass",1.29026062962849,25.1332135023159,78.9561614503048,36.7144200078246,"other","grass","other_to_grass",1988
"other_to_rough",1.17114591300078,26.8069878732862,86.7744818493098,58.5873173643026,"other","rough","other_to_rough",1988
"other_to_urban",1.27235819994676,24.0747455343316,90.003797452198,13.3987011943602,"other","urban","other_to_urban",1988
"other_to_woods",1.46800699875142,25.947060834067,89.282980295565,13.5872547578227,"other","woods","other_to_woods",1988
"rough_to_crops",2.91570974394422,62.4916004559392,168.458348793347,88.3372913099751,"rough","crops","rough_to_crops",1988
"rough_to_grass",392.965274728619,515.153359655081,668.166680491772,497.051169680472,"rough","grass","rough_to_grass",1988
"rough_to_other",1.8311599646093,41.1769903824331,121.230247093288,50.3416496896671,"rough","other","rough_to_other",1988
"rough_to_urban",2.70909069153845,42.2588365410842,140.06240635841,9.83695523312812,"rough","urban","rough_to_urban",1988
"rough_to_woods",37.8401245108733,186.668322815291,310.733271884228,238.960449950051,"rough","woods","rough_to_woods",1988
"urban_to_crops",1.5824177064051,30.8704315091909,99.8181789290279,11.9269691892311,"urban","crops","urban_to_crops",1988
"urban_to_grass",0.854572013573204,38.1484276098865,121.872530518228,13.1958394691964,"urban","grass","urban_to_grass",1988
"urban_to_other",0.853607362532465,20.0214103709778,73.2136259632036,5.93001422052473,"urban","other","urban_to_other",1988
"urban_to_rough",1.20964420884665,26.878280009253,94.7966581100567,59.008752401923,"urban","rough","urban_to_rough",1988
"urban_to_woods",2.17446472474376,39.5183031857812,117.335686481006,24.4810819970621,"urban","woods","urban_to_woods",1988
"woods_to_crops",0.735204175619404,17.1175502498466,78.3334315663168,9.15855369238207,"woods","crops","woods_to_crops",1988
"woods_to_grass",0.59076718509623,20.0028548943522,74.8680341161384,19.081313571271,"woods","grass","woods_to_grass",1988
"woods_to_other",0.743597858146916,12.3872816029252,49.7394188567688,28.0533413864161,"woods","other","woods_to_other",1988
"woods_to_rough",1.46926511392715,21.5677713969182,78.6352195434606,29.7480219501748,"woods","rough","woods_to_rough",1988
"woods_to_urban",0.652441382592886,17.4818974213471,62.7871214979019,1.1785392879831,"woods","urban","woods_to_urban",1988
"crops_to_grass",732.03784595467,865.544595427828,998.809424481921,901.100204191202,"crops","grass","crops_to_grass",1989
"crops_to_other",2.15005225875024,32.9462018219014,106.794820409919,47.038885041013,"crops","other","crops_to_other",1989
"crops_to_rough",11.4601823549185,89.7745194236942,194.104604892684,92.2745172099963,"crops","rough","crops_to_rough",1989
"crops_to_urban",3.94117151350853,72.9165871136232,199.869348359662,29.0046595132652,"crops","urban","crops_to_urban",1989
"crops_to_woods",10.4268228409633,108.644326946078,222.579595146212,66.839941999352,"crops","woods","crops_to_woods",1989
"grass_to_crops",682.353029547835,805.258549942121,912.788766867498,801.381478742324,"grass","crops","grass_to_crops",1989
"grass_to_other",1.26610420236646,32.2825739842212,104.09743305146,12.5395743734296,"grass","other","grass_to_other",1989
"grass_to_rough",281.145864126234,402.844915291177,530.025453567058,447.3397844474,"grass","rough","grass_to_rough",1989
"grass_to_urban",6.18210402317556,76.8392826311592,182.489485623745,129.340454560872,"grass","urban","grass_to_urban",1989
"grass_to_woods",13.6313638339347,101.830000033861,219.881875745486,87.5602184051892,"grass","woods","grass_to_woods",1989
"other_to_crops",0.781706566278359,17.6364528786226,63.5061619983931,7.53786589719833,"other","crops","other_to_crops",1989
"other_to_grass",0.273071989748681,19.8915502811259,69.5481080269118,21.3164451153927,"other","grass","other_to_grass",1989
"other_to_rough",0.872580486067321,25.5821750827055,111.955770503892,9.13951892672825,"other","rough","other_to_rough",1989
"other_to_urban",1.16123099627998,22.6188526373059,83.2314909169219,4.01999381058746,"other","urban","other_to_urban",1989
"other_to_woods",1.39892660471206,24.5736779415578,101.622409408321,30.5505335953833,"other","woods","other_to_woods",1989
"rough_to_crops",1.44352337325361,39.3085143360878,124.589833439321,43.7140558860318,"rough","crops","rough_to_crops",1989
"rough_to_grass",392.268523885204,528.257084432129,665.3865856204,483.901031249882,"rough","grass","rough_to_grass",1989
"rough_to_other",2.20821479407233,46.3732208464865,138.379284429094,49.0940123566804,"rough","other","rough_to_other",1989
"rough_to_urban",1.45453188955496,33.2086446282311,110.72321379718,21.8289248494282,"rough","urban","rough_to_urban",1989
"rough_to_woods",74.2535853587992,176.555237289249,304.421962141025,219.639292971727,"rough","woods","rough_to_woods",1989
"urban_to_crops",0.741430248671015,18.6123343969133,76.5586513524609,4.96446260375773,"urban","crops","urban_to_crops",1989
"urban_to_grass",2.45549703451597,36.347887385953,104.72285164035,59.8648600330444,"urban","grass","urban_to_grass",1989
"urban_to_other",1.45625665925154,20.4990214640957,70.4494376140325,15.3348787067979,"urban","other","urban_to_other",1989
"urban_to_rough",1.5208669172901,22.938436093746,73.8507067733405,48.1343342995725,"urban","rough","urban_to_rough",1989
"urban_to_woods",1.72789871485427,26.4341697089309,82.9139951099154,3.09195227808209,"urban","woods","urban_to_woods",1989
"woods_to_crops",0.552761823946097,15.5158436158298,66.9522791392399,11.5295731375101,"woods","crops","woods_to_crops",1989
"woods_to_grass",0.445890723628164,14.6945147764751,61.881366804713,19.8620553924184,"woods","grass","woods_to_grass",1989
"woods_to_other",0.888047554482041,14.2407740412266,69.1769166905152,0.919808219308459,"woods","other","woods_to_other",1989
"woods_to_rough",0.568757709717151,20.170808157282,67.6867229683203,19.6602389834699,"woods","rough","woods_to_rough",1989
"woods_to_urban",0.469354958150035,14.8580831418517,56.9620742685513,1.46965137535764,"woods","urban","woods_to_urban",1989
"crops_to_grass",667.36028003189,802.016441347481,923.514494018436,792.270540811723,"crops","grass","crops_to_grass",1990
"crops_to_other",0.698138484375092,26.5329943556022,86.8600406,14.6801534034005,"crops","other","crops_to_other",1990
"crops_to_rough",7.21890739969293,85.2384295858177,186.800207742362,55.0784183058195,"crops","rough","crops_to_rough",1990
"crops_to_urban",4.32316258680409,58.1853112605986,145.437356039485,84.5748265270118,"crops","urban","crops_to_urban",1990
"crops_to_woods",7.21771788762222,74.3171956326255,165.420006145656,100.030180802205,"crops","woods","crops_to_woods",1990
"grass_to_crops",666.984114426447,770.879792675935,884.22140716449,806.086198296617,"grass","crops","grass_to_crops",1990
"grass_to_other",1.26228585175852,19.5357643546081,72.9652282939503,4.82897462691285,"grass","other","grass_to_other",1990
"grass_to_rough",212.613822544681,342.115563039024,483.517828898556,375.256074373992,"grass","rough","grass_to_rough",1990
"grass_to_urban",2.37989620006688,45.3721772848173,139.986714838602,45.0963718121309,"grass","urban","grass_to_urban",1990
"grass_to_woods",5.48811051612724,72.2926863604334,183.880517388499,26.3312935303761,"grass","woods","grass_to_woods",1990
"other_to_crops",1.07009263187716,18.8276612289136,80.7326030434003,28.9101773918731,"other","crops","other_to_crops",1990
"other_to_grass",1.49646154779135,29.2311456425269,98.5423899695244,20.5524057512483,"other","grass","other_to_grass",1990
"other_to_rough",2.1785443247538,37.1300855509415,107.667461341516,0.817133077514296,"other","rough","other_to_rough",1990
"other_to_urban",0.933341500622625,20.4532099920574,74.8995046090285,39.5251902763012,"other","urban","other_to_urban",1990
"other_to_woods",1.80467888130691,28.0381004896287,88.7367563008254,46.1913165161919,"other","woods","other_to_woods",1990
"rough_to_crops",1.76632704985419,35.3696212579979,99.2406128328985,25.9211268234069,"rough","crops","rough_to_crops",1990
"rough_to_grass",440.902862488751,550.532764932929,695.962404305478,565.460983232492,"rough","grass","rough_to_grass",1990
"rough_to_other",0.999929501558319,22.3556085215241,84.7192989666613,2.02677541881254,"rough","other","rough_to_other",1990
"rough_to_urban",1.93771040940926,34.4501319716528,92.6718534702495,48.1551371569099,"rough","urban","rough_to_urban",1990
"rough_to_woods",73.8299085118448,183.478387877814,283.157690699282,161.576185140781,"rough","woods","rough_to_woods",1990
"urban_to_crops",0.910880139670119,29.4661097425006,89.2972342462756,23.7088876736941,"urban","crops","urban_to_crops",1990
"urban_to_grass",2.11241899667001,36.3500493682409,109.976268155749,58.557835668583,"urban","grass","urban_to_grass",1990
"urban_to_other",0.611142307523412,18.7497320087926,59.9425021454021,33.5965226963914,"urban","other","urban_to_other",1990
"urban_to_rough",1.14431837886499,31.7364969749778,111.352453486094,18.7078863152351,"urban","rough","urban_to_rough",1990
"urban_to_woods",2.96527638159444,31.2000443356248,82.463831598005,55.8487450748201,"urban","woods","urban_to_woods",1990
"woods_to_crops",0.773587349146734,16.1176293427917,62.3370110413932,12.0390130473253,"woods","crops","woods_to_crops",1990
"woods_to_grass",1.11235415667571,27.850856743529,99.9145782375245,19.8003256119264,"woods","grass","woods_to_grass",1990
"woods_to_other",0.652479550365371,12.8084644523435,50.8259133287492,7.62850025316816,"woods","other","woods_to_other",1990
"woods_to_rough",1.02249875558369,23.3438377917489,83.5312552483235,31.8553856774311,"woods","rough","woods_to_rough",1990
"woods_to_urban",1.1069137614345,18.3823003302164,67.3128464961427,9.08154541338228,"woods","urban","woods_to_urban",1990
"crops_to_grass",629.066711785604,760.497047630295,881.112695574865,795.740981529341,"crops","grass","crops_to_grass",1991
"crops_to_other",0.767487991068521,25.4959115984415,78.9302190604848,8.01769965845712,"crops","other","crops_to_other",1991
"crops_to_rough",10.9307875235188,94.7082887791665,196.851377862097,114.691008287,"crops","rough","crops_to_rough",1991
"crops_to_urban",2.85610224595122,54.0209601483186,142.252925493874,54.5422296637052,"crops","urban","crops_to_urban",1991
"crops_to_woods",3.62575903259258,59.7424786015844,149.889773219884,18.9250466485333,"crops","woods","crops_to_woods",1991
"grass_to_crops",652.775316598314,768.885092975373,886.43429986136,761.88164779235,"grass","crops","grass_to_crops",1991
"grass_to_other",1.07620506211765,22.8120971163641,92.7332008920024,14.7291545330705,"grass","other","grass_to_other",1991
"grass_to_rough",288.067612252789,401.546221927506,530.173970293686,395.205973776564,"grass","rough","grass_to_rough",1991
"grass_to_urban",3.41591575439201,59.4887412839624,168.658407942084,55.1714011925719,"grass","urban","grass_to_urban",1991
"grass_to_woods",3.86108522246423,74.3677869064063,184.776104341936,37.4541001870571,"grass","woods","grass_to_woods",1991
"other_to_crops",0.831153744601919,18.9267708215324,65.1424710173824,18.6591291509545,"other","crops","other_to_crops",1991
"other_to_grass",1.3340586539163,29.6598922598072,92.2398731690676,15.0397490749407,"other","grass","other_to_grass",1991
"other_to_rough",1.95782674937452,33.4677979476045,100.037213504744,24.6712371539535,"other","rough","other_to_rough",1991
"other_to_urban",0.873371927543184,21.6552558552112,73.8136538537643,8.53447405069933,"other","urban","other_to_urban",1991
"other_to_woods",1.07993997965731,24.4190965445533,87.0241550372884,45.0479193841337,"other","woods","other_to_woods",1991
"rough_to_crops",3.40214763171759,51.1126744865315,131.129349088647,73.0870160993856,"rough","crops","rough_to_crops",1991
"rough_to_grass",423.94120214531,549.283800943491,674.59481208906,504.794684180007,"rough","grass","rough_to_grass",1991
"rough_to_other",1.26047696224945,27.2441598606604,99.7470350588316,2.41299812786224,"rough","other","rough_to_other",1991
"rough_to_urban",1.92306066936364,39.8523848804214,108.732547421577,50.6171261631938,"rough","urban","rough_to_urban",1991
"rough_to_woods",17.5706177246882,129.174935188455,236.042442643017,158.139606549021,"rough","woods","rough_to_woods",1991
"urban_to_crops",0.81536581785955,21.5247111018083,92.3340451537108,6.64234490571266,"urban","crops","urban_to_crops",1991
"urban_to_grass",1.77033111671516,29.5798152011201,97.6947553431318,7.95271693275724,"urban","grass","urban_to_grass",1991
"urban_to_other",0.708334865743547,20.4136879974279,73.086694166303,40.0255571732091,"urban","other","urban_to_other",1991
"urban_to_rough",1.11652125884451,29.8529554853229,106.810156810273,25.5868648840634,"urban","rough","urban_to_rough",1991
"urban_to_woods",1.22290285820221,28.9662309421019,86.3347884007053,16.3597321923622,"urban","woods","urban_to_woods",1991
"woods_to_crops",0.697927080134658,19.3561894641941,71.3046713798247,9.25425920133492,"woods","crops","woods_to_crops",1991
"woods_to_grass",1.32603521702086,24.0587858564238,92.0519180110065,33.4933478379652,"woods","grass","woods_to_grass",1991
"woods_to_other",0.509590680850654,10.1618550202643,46.274417735744,9.66763162986692,"woods","other","woods_to_other",1991
"woods_to_rough",1.27020860080141,23.9173766991083,87.4134793639336,12.1318338429714,"woods","rough","woods_to_rough",1991
"woods_to_urban",0.772025063526351,18.7700682110086,64.8377007366046,25.8418821881098,"woods","urban","woods_to_urban",1991
"crops_to_grass",513.680783112321,645.322904146861,768.058737519787,631.921577610571,"crops","grass","crops_to_grass",1992
"crops_to_other",0.722241363125097,20.0030933093967,71.6273225583889,10.8080805595466,"crops","other","crops_to_other",1992
"crops_to_rough",3.67268657889814,61.1490502772955,144.337469547109,89.8943122185076,"crops","rough","crops_to_rough",1992
"crops_to_urban",1.77780481185019,34.3137772538639,127.118361840535,66.2102780747797,"crops","urban","crops_to_urban",1992
"crops_to_woods",1.57274755032214,42.9147575241531,125.055237754603,36.2659180683732,"crops","woods","crops_to_woods",1992
"grass_to_crops",743.967290320995,864.003608517887,985.745095081151,887.124052898862,"grass","crops","grass_to_crops",1992
"grass_to_other",1.11194255788646,21.1555976027592,76.4660474179511,32.276671454918,"grass","other","grass_to_other",1992
