"u","area_q025","area_q50","area_q975","area_MAP","time"
"other",64.6840609995718,126.800296619726,188.183536949487,129.654726026301,2013
"rough",583.152528668102,690.859568206158,796.326535793628,731.842733012963,2013
"urban",86.7285195565894,164.20114318751,248.357225128355,143.390728919369,2013
"woods",86.2712490037747,155.776182088778,239.959040483603,110.685924731886,2013
"crops",781.477620854218,889.714481921312,1009.73488681352,892.898839593461,2014
"grass",823.468112318421,942.785059703184,1071.74764467064,998.610821283033,2014
"other",61.2860345432893,112.563233644791,178.002739508065,86.5118806892801,2014
"rough",584.174256588972,688.244744379396,802.770179514157,705.732826871658,2014
"urban",79.6362888725891,147.216249559147,226.520327094486,86.7024011050074,2014
"woods",82.1859733806921,150.230318839121,221.527251790834,113.92723221733,2014
"crops",677.405717881771,774.525302935322,895.550424395341,783.157436379318,2015
"grass",759.380492080512,874.996419419872,999.567911623129,874.855602311497,2015
"other",49.6681940391882,107.875183923183,170.102444722826,60.8766709990797,2015
"rough",658.821687876899,771.680017876173,880.083522942458,752.170954614528,2015
"urban",69.986468800001,138.933572837843,211.551769924541,71.7531952495433,2015
"woods",77.6545550334337,144.491212147965,217.42742611778,103.029235788446,2015
"crops",589.833723712968,685.692630156931,794.080252016812,692.055361287538,2016
"grass",737.007497534419,843.02845195736,952.076656450668,845.323789654258,2016
"other",69.823560629862,137.429341716229,209.376432657022,99.4883484718702,2016
"rough",485.046932347101,591.882307201615,689.574063835983,573.180048704807,2016
"urban",87.4659153604108,159.618329342974,244.336007170103,121.066618833473,2016
"woods",92.2587899918471,166.34920465869,248.658169062632,143.424212705293,2016
"crops",409.8329198677,492.159201418684,581.117964834743,479.746368750017,2017
"grass",519.273901626835,620.379399465645,711.894376584917,634.507937601501,2017
"other",62.5697022424026,133.046917713061,225.692532952696,74.4389267689611,2017
"rough",575.792839437448,672.534552498359,773.726201411249,689.188690079976,2017
"urban",64.6268780952617,131.05838017439,211.742957711059,111.822950993796,2017
"woods",72.9154523209813,134.83877593357,208.289681532284,116.841069673364,2017
"crops",485.089032052636,582.980653036804,669.063763861582,577.240094654129,2018
"grass",377.336286954619,482.088245564326,581.362864151676,421.346743485353,2018
"other",69.2187299562387,131.679150179535,200.425737005074,77.3640630945677,2018
"rough",463.477925925395,562.368263885035,664.687619656483,588.501957727119,2018
"urban",74.4415962092176,139.073521168657,212.010879683985,117.978694913092,2018
"woods",64.5547948415589,133.324402773679,207.736065789501,68.9407246056338,2018
"crops",444.342428440414,528.950390761783,618.255596168451,498.40897217112,2019
"grass",420.767992787093,513.019260445513,600.435544551751,486.667754733209,2019
"other",85.325305361712,159.633948147412,242.852854960511,86.0933052928071,2019
"rough",390.294508728736,483.09720705883,583.186769783068,467.411059561011,2019
"urban",88.8263961978778,158.597948651227,241.191542065742,91.67477105199,2019
"woods",88.3694679892121,167.182443414984,253.400736063465,158.582180292095,2019
"crops",450.749870503117,533.683284813029,618.569794029675,509.48846738883,2020
"grass",422.518941328315,509.646910217481,611.071291428508,555.97822593204,2020
"other",85.2973053659248,154.48231795139,233.010794687283,82.4529101347656,2020
"rough",386.655257805044,489.445462280453,583.433084507046,433.854666825071,2020
"urban",94.1515987254954,166.949668914863,244.95371872967,132.924734952076,2020
"woods",91.1380738865294,161.054877695622,240.95368901954,109.968194421181,2020
